component_name,price,currency,store,url,scraped_at
SSD Apacer AS350X 256 ГБ,1459.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-as350x-256-gb-as350x-black,2026-06-12 22:02:15
SSD Apacer AS350X 512 ГБ,2759.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-as350x-512-gb-as350x-black,2026-06-12 22:02:15
SSD Apacer AST280 240 ГБ,1479.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-ast280-240-gb-ap240gast280-blue,2026-06-12 22:02:15
SSD Apacer AST280 480 ГБ,2449.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-ast280-480-gb-ap480gast280-blue,2026-06-12 22:02:15
"SSD Apacer AST280 M.2 240 GB Viteza de citire: 520 MB/ s, Viteza de inscriere: 495 MB/ s",1479.00,MDL,darwin.md,https://darwin.md/ssd-apacer-ast280-240-gb.html,2026-06-12 22:02:15
"SSD Apacer AST280 M.2 480 GB Viteza de citire: 520 MB/ s, Viteza de inscriere: 495 MB/ s",2449.00,MDL,darwin.md,https://darwin.md/ssd-apacer-ast280-480-gb.html,2026-06-12 22:02:15
SSD Intel SSD370 256 ГБ,2999.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/intel-540s-series-256-gb-ssd370-green,2026-06-12 22:02:15
"SSD Kingston A400 2.5'' 240 GB Viteza de citire: 500 MB/ s, Viteza de inscriere: 320 MB/ s",1879.00,MDL,darwin.md,https://darwin.md/ssd-240gb-kingston-a400-sa400s37240g-rw500350mbs.html,2026-06-12 22:02:15
"SSD Kingston A400 2.5'' 480 GB Viteza de citire: 500 MB/ s, Viteza de inscriere: 320 MB/ s",2829.00,MDL,darwin.md,https://darwin.md/ssd-480gb-kingston-a400-sa400s37480g.html,2026-06-12 22:02:15
SSD Kingston A400 240 ГБ,1879.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/kingston-a400-240-gb-sa400s37-240g-black,2026-06-12 22:02:15
SSD Kingston A400 480 ГБ,1999.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/kingston-a400-480-gb-sa400s37-480g-black,2026-06-12 22:02:15
SSD Kingston FURY Renegade 4 ТБ,23489.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/dispozitiv-de-stocare-ssd-kingston-fury-renegade-4-tb-m2-nvme,2026-06-12 22:02:15
SSD Kingston FURY Renegade Heatsink 1 ТБ,7549.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/dispozitiv-de-stocare-ssd-kingston-fury-renegade-heatsink-1-tb-m2,2026-06-12 22:02:15
SSD Kingston FURY Renegade Heatsink 4 ТБ,23689.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/dispozitiv-de-stocare-ssd-kingston-fury-renegade-heatsink-4-tb-m2-nvme,2026-06-12 22:02:15
"SSD Kingston FURY Renegade Heatsink M.2 NVMe 1 TB Viteza de citire: 7300 MB/ s, Viteza de inscriere: 6000 MB/ s",7549.00,MDL,darwin.md,https://darwin.md/dispozitiv-de-stocare-ssd-kingston-fury-renegade-heatsink-m2-1-tb.html,2026-06-12 22:02:15
"SSD Kingston FURY Renegade Heatsink M.2 NVMe 2 TB Viteza de citire: 7300 MB/ s, Viteza de inscriere: 7000 MB/ s",12299.00,MDL,darwin.md,https://darwin.md/dispozitiv-de-stocare-ssd-kingston-fury-renegade-heatsink-m2-nvme-2-tb.html,2026-06-12 22:02:15
"SSD Kingston FURY Renegade Heatsink M.2 NVMe 4 TB Viteza de citire: 7300 MB/ s, Viteza de inscriere: 7000 MB/ s",23689.00,MDL,darwin.md,https://darwin.md/dispozitiv-de-stocare-ssd-kingston-fury-renegade-heatsink-m2-nvme-4-tb.html,2026-06-12 22:02:15
SSD Kingston KC3000 1 ТБ,7349.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/kingston-kc3000-1-tb-m2-2280,2026-06-12 22:02:15
SSD Kingston KC3000 4 ТБ,21789.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/kingston-kc3000-4-tb-m2,2026-06-12 22:02:15
SSD Kingston KC3000 512 ГБ,4749.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/kingston-kc3000-512-gb-m2,2026-06-12 22:02:15
"SSD Kingston KC3000 M.2 1 TB Viteza de citire: 7000 MB/ s, Viteza de inscriere: 3900 MB/ s",7349.00,MDL,darwin.md,https://darwin.md/dispozitiv-de-stocare-ssd-kingston-kc3000-m2-2280-1-tb.html,2026-06-12 22:02:15
"SSD Kingston KC3000 M.2 4 TB Viteza de citire: 7000 MB/ s, Viteza de inscriere: 7000 MB/ s",21789.00,MDL,darwin.md,https://darwin.md/dispozitiv-de-stocare-ssd-kingston-kc3000-m2-4-tb.html,2026-06-12 22:02:15
"SSD Kingston KC3000 M.2 512 GB Viteza de citire: 7000 MB/ s, Viteza de inscriere: 3900 MB/ s",4749.00,MDL,darwin.md,https://darwin.md/dispozitiv-de-stocare-ssd-kingston-kc3000-m2-512-gb.html,2026-06-12 22:02:15
SSD Kingston KC600 1 ТБ,6049.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/kingston-kc600-1-tb-skc600-1024g-black,2026-06-12 22:02:15
SSD Kingston KC600 2 ТБ,11149.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/kingston-kc600-skc600-2048g-black,2026-06-12 22:02:15
"SSD Kingston KC600 2.5'' 1 TB Viteza de citire: 550 MB/ s, Viteza de inscriere: 500 MB/ s",6049.00,MDL,darwin.md,https://darwin.md/ssd-1tb-kingston-kc600.html,2026-06-12 22:02:15
"SSD Kingston KC600 2.5'' 2 TB Viteza de citire: 550 MB/ s, Viteza de inscriere: 500 MB/ s",11149.00,MDL,darwin.md,https://darwin.md/2-5-kc600-kingston-ssd-2tb.html,2026-06-12 22:02:15
"SSD Kingston KC600 2.5'' 256 GB Viteza de citire: 550 MB/ s, Viteza de inscriere: 500 MB/ s",2179.00,MDL,darwin.md,https://darwin.md/ssd-256gb-kingston-kc600-rw550500mbs.html,2026-06-12 22:02:15
"SSD Kingston KC600 2.5'' 512 GB Viteza de citire: 550 MB/ s, Viteza de inscriere: 500 MB/ s",3879.00,MDL,darwin.md,https://darwin.md/ssd-512gb-kingston-kc600.html,2026-06-12 22:02:15
SSD Kingston KC600 256 ГБ,2179.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/kingston-kc600-256-gb-skc600-256g-black,2026-06-12 22:02:15
SSD Kingston KC600 512 ГБ,3879.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/kingston-kc600-512-gb-skc600-512g-black,2026-06-12 22:02:15
SSD Kingston NV3 1 ТБ,4699.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/kingston-nv3-1-tb-m2-nvme,2026-06-12 22:02:15
"SSD Kingston NV3 M.2 NVMe 1 TB Viteza de citire: 6000 Mb/ s, Viteza de inscriere: 4000 Mb/ s",4699.00,MDL,darwin.md,https://darwin.md/ssd-kingston-nv3-1-tb-m2-nvme.html,2026-06-12 22:02:15
"SSD Patriot P210 2.5'' 512 GB Viteza de citire: 520 MB/ s,Viteza de inscriere: 430 MB/ s",2669.00,MDL,darwin.md,https://darwin.md/dispozitiv-de-stocare-ssd-patriot-p210-25-512-gb.html,2026-06-12 22:02:15
SSD Samsung 870 EVO 1 ТБ,7199.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/samsung-evo-1-tb-mz-77e1t0bw-black,2026-06-12 22:02:15
SSD Samsung 870 EVO 2 ТБ,11749.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/samsung-evo-mz-77e2t0bw-black,2026-06-12 22:02:15
"SSD Samsung 870 EVO 2.5'' 1 TB Viteza de citire: 560 MB/ s, Viteza de inscriere: 530 MB/ s",7199.00,MDL,darwin.md,https://darwin.md/samsung-870-evo-25-ssd-1tb.html,2026-06-12 22:02:15
"SSD Samsung 870 EVO 2.5'' 2 TB Viteza de citire: 560 MB/ s, Viteza de inscriere: 530 MB/ s",11749.00,MDL,darwin.md,https://darwin.md/samsung-870-evo-25-ssd-2tb.html,2026-06-12 22:02:15
"SSD Samsung 870 EVO 2.5'' 250 GB Viteza de citire: 560 MB/ s, Viteza de inscriere: 530 MB/ s",3569.00,MDL,darwin.md,https://darwin.md/samsung-870-evo-25-ssd-250gb.html,2026-06-12 22:02:15
"SSD Samsung 870 EVO 2.5'' 500 GB Viteza de citire: 560 MB/ s, Viteza de inscriere: 530 MB/ s",5099.00,MDL,darwin.md,https://darwin.md/samsung-870-evo-25-ssd-500gb.html,2026-06-12 22:02:15
SSD Samsung 870 EVO 250 ГБ,3569.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/samsung-evo-250-gb-mz-77e250bw-black,2026-06-12 22:02:15
SSD Samsung 870 EVO 500 ГБ,5099.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/samsung-evo-500-gb-mz-77e500bw-black#tab-comments,2026-06-12 22:02:15
SSD Samsung 870 QVO 2 ТБ,11549.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/samsung-870-qvo-2-tb-mz-77q2t0b-am-gray,2026-06-12 22:02:15
"SSD Samsung 870 QVO 2.5'' 2 TB Viteza de citire: 560 MB/ s,Viteza de inscriere: 530 MB/ s",11549.00,MDL,darwin.md,https://darwin.md/2tb-samsung-870-qvo-mz-77q2t0bw.html,2026-06-12 22:02:15
"SSD Samsung 870 QVO 2.5'' 4 TB Viteza de citire: 560 MB/ s,Viteza de inscriere: 530 MB/ s",17199.00,MDL,darwin.md,https://darwin.md/4tb-samsung-870-qvo-mz-76q1t0bw.html,2026-06-12 22:02:15
"SSD Samsung 870 QVO 2.5'' 8 TB Viteza de citire: 560 MB/ s,Viteza de inscriere: 530 MB/ s",31189.00,MDL,darwin.md,https://darwin.md/samsung-870-qvo-ssd-8tb.html,2026-06-12 22:02:15
SSD Samsung 870 QVO 4 ТБ,17199.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/samsung-870-qvo-4-tb-mz-77q1t0bw-gray,2026-06-12 22:02:15
SSD Samsung 870 QVO 8 ТБ,31189.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/samsung-870-qvo-8-tb-mz-77q1t0bw-gray,2026-06-12 22:02:15
SSD Samsung 970 PRO 1 ТБ,7949.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/samsung-970-pro-1-tb-mz-v7p1t0bw-black,2026-06-12 22:02:15
"SSD Samsung 970 PRO M.2 1 TB Viteza de citire: 3500 MB/ s, Viteza de inscriere: 2300 MB/ s",7949.00,MDL,darwin.md,https://darwin.md/samsung-970-pro-m-2-nvme-ssd-1tb.html,2026-06-12 22:02:15
SSD Samsung 980 1 ТБ,5899.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/samsung-1-tb-980-black,2026-06-12 22:02:15
SSD Samsung 980 500 ГБ,5499.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/samsung-500-gb-980-black,2026-06-12 22:02:15
"SSD Samsung 980 M.2 1 TB Viteza de citire: 3500 MB/ s, Viteza de inscriere: 3000 MB/ s",5899.00,MDL,darwin.md,https://darwin.md/samsung-m2-nvme-980-1tb.html,2026-06-12 22:02:15
"SSD Samsung 980 M.2 500 GB Viteza de citire: 3100 MB/ s, Viteza de inscriere: 5000 MB/ s",5499.00,MDL,darwin.md,https://darwin.md/samsung-980-evo-m2-nvme-ssd-500gb.html,2026-06-12 22:02:15
SSD Samsung 990 PRO 1 ТБ,7549.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/dispozitiv-de-stocare-ssd-samsung-990-pro-1-tb-m2-nvme,2026-06-12 22:02:15
SSD Samsung 990 PRO 2 ТБ,10199.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/dispozitiv-de-stocare-ssd-samsung-990-pro-2-tb-m2-nvme,2026-06-12 22:02:15
"SSD Samsung 990 PRO M.2 NVMe 1 TB Viteza de citire: 7450 Mb/ s,Viteza de inscriere: 6900 Mb/ s",7549.00,MDL,darwin.md,https://darwin.md/dispozitiv-de-stocare-ssd-samsung-990-pro-m2-nvme-1-tb.html,2026-06-12 22:02:15
"SSD Samsung 990 PRO M.2 NVMe 2 TB Viteza de citire: 7450 Mb/ s, Viteza de inscriere: 6900 Mb/ s",10199.00,MDL,darwin.md,https://darwin.md/dispozitiv-de-stocare-ssd-samsung-990-pro-m2-nvme-2-tb.html,2026-06-12 22:02:15
SSD Samsung 990 PRO w/ Heatsink 1 ТБ,7749.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/samsung-990-pro-w-heatsink-1-tb-m2-nvme,2026-06-12 22:02:15
SSD Samsung 990 PRO w/ Heatsink 2 ТБ,10399.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/samsung-990-pro-w-heatsink-2-tb-m2-nvme,2026-06-12 22:02:15
SSD Transcend 110S 1 ТБ,5499.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-110s-1-tb-ts1tmte110s-green,2026-06-12 22:02:15
SSD Transcend 110S 128 ГБ,939.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-110s-ts128gmte110s-green,2026-06-12 22:02:15
SSD Transcend 110S 256 ГБ,2179.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-110s-256-gb-ts256gmte110s-green,2026-06-12 22:02:15
"SSD Transcend 110S M.2 128 GB Viteza de citire: 1600 MB/ s, Viteza de inscriere: 400 MB/ s",1239.00,MDL,darwin.md,https://darwin.md/transcend-110s-m-2-nvme-ssd-128gb.html,2026-06-12 22:02:15
"SSD Transcend 110S M.2 256 GB Viteza de citire: 1800 MB/ s, Viteza de inscriere: 800 MB/ s",2179.00,MDL,darwin.md,https://darwin.md/transcend-110s-m-2-nvme-ssd-256gb.html,2026-06-12 22:02:15
"SSD Transcend 110S M.2 NVMe 1 TB Viteza de citire: 1700 MB/ s, Viteza de inscriere: 1500 MB/ s",5499.00,MDL,darwin.md,https://darwin.md/transcend-110s-m-2-nvme-ssd-1tb.html,2026-06-12 22:02:15
SSD Transcend 220S 1 ТБ,6649.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-220s-1-tb-ts1tmte220s-green,2026-06-12 22:02:15
"SSD Transcend 220S M.2 1 TB Viteza de citire: 3300 MB/ s, Viteza de inscriere: 1100 MB/ s",6649.00,MDL,darwin.md,https://darwin.md/transcend-220s-m-2-nvme-ssd-1tb.html,2026-06-12 22:02:15
SSD Transcend 830S 2 ТБ,8499.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-830s-ts2tmts830s-green,2026-06-12 22:02:15
SSD Transcend MTS400 64 ГБ,1819.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-mts400-64-gb-ts64gmts400-green,2026-06-12 22:02:15
"SSD Transcend MTS400 M.2 64 GB Viteza de citire: 450 MB/ s, Viteza de inscriere: 90 MB/ s",1819.00,MDL,darwin.md,https://darwin.md/transcend-ts64gmts400-m.2-sata-ssd-64gb.html,2026-06-12 22:02:15
"SSD Transcend MTS800S M.2 32 GB Viteza de citire: 260 MB/ s, Viteza de inscriere: 40 MB/ s",1049.00,MDL,darwin.md,https://darwin.md/transcend-ts32gmts800s-ssd-m-2-32gb.html,2026-06-12 22:02:15
"SSD Transcend SSD220S 2.5'' 240 GB Viteza de citire: 550 MB/ s, Viteza de inscriere: 450 MB/ s",1689.00,MDL,darwin.md,https://darwin.md/transcend-ssd220-240gb.html,2026-06-12 22:02:15
SSD Transcend SSD220S 240 ГБ,1689.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-ssd220s-240-gb-ts240gssd220s-white,2026-06-12 22:02:15
SSD Transcend SSD225S 1 ТБ,5849.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-ssd225s-1-tb-25,2026-06-12 22:02:15
SSD Transcend SSD225S 500 ГБ,2499.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-ssd225s-500-gb-25,2026-06-12 22:02:15
SSD Transcend SSD230 1 ТБ,6249.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-ssd230-1-tb-ts1tssd230s-gray#tab-comments,2026-06-12 22:02:15
SSD Transcend SSD230 128 ГБ,1169.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-ssd230-ts128gssd230s-white,2026-06-12 22:02:15
SSD Transcend SSD230 2 ТБ,11149.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-ssd230-ts2tssd230s-gray,2026-06-12 22:02:15
"SSD Transcend SSD230 2.5'' 1 TB Viteza de citire: 560 MB/ s, Viteza de inscriere: 500 MB/ s",6249.00,MDL,darwin.md,https://darwin.md/transcend-ssd230-1tb.html,2026-06-12 22:02:15
"SSD Transcend SSD230 2.5'' 128 GB Viteza de citire: 560 MB/ s, Viteza de inscriere: 500 MB/ s",1169.00,MDL,darwin.md,https://darwin.md/transcend-ssd230-128gb.html,2026-06-12 22:02:15
"SSD Transcend SSD230 2.5'' 2 TB Viteza de citire: 560 MB/ s, Viteza de inscriere: 500 MB/ s",11149.00,MDL,darwin.md,https://darwin.md/transcend-ssd230-2tb.html,2026-06-12 22:02:15
"SSD Transcend SSD230 2.5'' 256 GB Viteza de citire: 530 MB/ s, Viteza de inscriere: 400 MB/ s",2179.00,MDL,darwin.md,https://darwin.md/transcend-ssd230-2.5-sata-ssd-256gb.html,2026-06-12 22:02:15
"SSD Transcend SSD230 2.5'' 512 GB Viteza de citire: 560 MB/ s, Viteza de inscriere: 500 MB/ s",3879.00,MDL,darwin.md,https://darwin.md/transcend-ssd230-2.5-sata-ssd-512gb.html,2026-06-12 22:02:15
SSD Transcend SSD230 256 ГБ,2179.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-256-gb-ssd230-ro-ssd230,2026-06-12 22:02:15
SSD Transcend SSD230 512 ГБ,3879.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-ssd230-512-gb-ts512gssd230s-white,2026-06-12 22:02:15
"SSD Transcend SSD370S 2.5'' 64 GB Viteza de citire: 520 MB/ s, Viteza de inscriere: 100 MB/ s",699.00,MDL,darwin.md,https://darwin.md/transcend-ssd370-2.5-sata-ssd-64gb.html,2026-06-12 22:02:15
SSD Transcend TS128GMSA230S 128 ГБ,999.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/ssd-transcend-128-gb-ts128gmsa230s-green-ts128gmsa230s-green,2026-06-12 22:02:15
"SSD Transcend TS128GMSA230S M.2 128 GB Viteza de citire: 550 MB/ s, Viteza de inscriere: 400 MB/ s",999.00,MDL,darwin.md,https://darwin.md/msata-ts128gmsa230s-transcend-ssd-128gb.html,2026-06-12 22:02:15
SSD Transcend TS256GMTS430S 256 ГБ,1549.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/transcend-256-gb-ts256gmts430s-green,2026-06-12 22:02:15
"SSD Transcend TS256GMTS430S M.2 256 GB Viteza de citire: 530 MB/ s, Viteza de inscriere: 400 MB/ s",1549.00,MDL,darwin.md,https://darwin.md/ts256gmts430s-transcend-ssd-256gb.html,2026-06-12 22:02:15
Sursa de alimentare ATX 12V 2.3 Gamemax GE-500 500 W Black,749.00,MDL,darwin.md,https://darwin.md/power-supply-atx-500w-gamemax-ge-500.html,2026-06-12 22:02:15
Sursa de alimentare ATX 12V 2.3 Gamemax GP-750 750 W Black,1299.00,MDL,darwin.md,https://darwin.md/atx-750w-gamemax-gp-750-80-bronze.html,2026-06-12 22:02:15
Sursa de alimentare ATX 12V 2.52 Xilence XP850R10 850 W Black,1259.00,MDL,darwin.md,https://darwin.md/atx-850w-xilence-xp850r10.html,2026-06-12 22:02:15
Sursa de alimentare ATX 12V v2.4 Xilence XP650R10 650 W Black,1119.00,MDL,darwin.md,https://darwin.md/xilence-xp650r10-650w-atx.html,2026-06-12 22:02:15
Sursa de alimentare Gamemax GP-650 528 W Black,1099.00,MDL,darwin.md,https://darwin.md/power-supply-atx-650w-gamemax-gp-650.html,2026-06-12 22:02:15
Sursa de alimentare Gamemax GP-850 850 W Black,1399.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-gamemax-gp-850-850-w-black.html,2026-06-12 22:02:15
Sursa de alimentare Gamemax GX-850 Modular 850 W Black,1999.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-gamemax-gx-850-modular-850-w-black.html,2026-06-12 22:02:15
Sursa de alimentare Gamemax VP-800 800 W Black,1199.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-gamemax-vp-800-800-w-black.html,2026-06-12 22:02:15
Sursa de alimentare Xilence XP500R6 500 W Black,719.00,MDL,darwin.md,https://darwin.md/power-supply-atx-500w-xilence-xp500r6.html,2026-06-12 22:02:15
Sursa de alimentare Xilence XP600R6 600 W Black,839.00,MDL,darwin.md,https://darwin.md/power-supply-atx-600w-xilence-xp600r6.html,2026-06-12 22:02:15
Sursa de alimentare Xilence XP700R7 700 W Black,849.00,MDL,darwin.md,https://darwin.md/power-supply-atx-700w-xilence-xp700r7.html,2026-06-12 22:02:15
Sursă de alimentare 1STPLAYER PS-750AR ARMOUR 750 W Black,1379.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-1stplayer-ps-750ar-armour-80-gold-750-w.html,2026-06-12 22:02:15
Sursă de alimentare 1STPLAYER PS-750AX STEAMPUNK 750 W White,1309.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-1stplayer-ps-750ax-steampunk-80-plus-750-w.html,2026-06-12 22:02:15
Sursă de alimentare ATX 12V 2.3 Chieftec TASK TPS-700S 700 W Black,1399.00,MDL,darwin.md,https://darwin.md/chieftec-task-tps-700s.html,2026-06-12 22:02:15
Sursă de alimentare ATX 12V 2.3 Gamemax GE-600 600 W Black,849.00,MDL,darwin.md,https://darwin.md/power-supply-atx-600w-gamemax-ge-600.html,2026-06-12 22:02:15
Sursă de alimentare ATX 12V 2.3 Gamemax GE-700 700 W Black,999.00,MDL,darwin.md,https://darwin.md/power-supply-atx-700w-gamemax-ge-700.html,2026-06-12 22:02:15
Sursă de alimentare ATX 12V 2.3 Gamemax GP-550 550 W Black,1099.00,MDL,darwin.md,https://darwin.md/atx-550w-gamemax-gp-550-80-bronze.html,2026-06-12 22:02:15
Sursă de alimentare ATX 12V 2.3 Xilence XP750R10 750 W Black,1349.00,MDL,darwin.md,https://darwin.md/power-supply-atx-1050w-xilence-xp750r10.html,2026-06-12 22:02:15
Sursă de alimentare ATX 12V 2.31 Gamemax GM-800 800 W Black,1499.00,MDL,darwin.md,https://darwin.md/atx-800w-gamemax-gm-800-80-bronze.html,2026-06-12 22:02:15
Sursă de alimentare Asus Prime AP-850G 850 W White,2729.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-asus-prime-ap-850g-80-gold-850-w-white.html,2026-06-12 22:02:15
Sursă de alimentare Asus TUF GAMING 1200G 1200 W Black,4489.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-asus-tuf-gaming-1200g-80-gold-1200-w-black.html,2026-06-12 22:02:15
Sursă de alimentare Asus TUF Gaming 80+ Bronze 750 W Black,2199.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-asus-tuf-gaming-80-bronze-80-bronze-750-w-black.html,2026-06-12 22:02:15
Sursă de alimentare Be quiet! POWER ZONE 2 750 W Black,3339.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-be-quiet-power-zone-2-80-platinum-750-w-black-bp006eu.html,2026-06-12 22:02:15
Sursă de alimentare Be quiet! POWER ZONE 2 850 W Black,3909.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-be-quiet-power-zone-2-80-platinum-850-w-black-bp007eu.html,2026-06-12 22:02:15
Sursă de alimentare Be quiet! PURE POWER 12 80+ Gold 750 W Black,2629.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-be-quiet-pure-power-12-80-gold-80-gold-750-w-black-bp003eu.html,2026-06-12 22:02:15
Sursă de alimentare Be quiet! PURE POWER 12 80+ Gold 850 W Black,2869.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-be-quiet-pure-power-12-80-gold-80-gold-850-w-black-bp004eu.html,2026-06-12 22:02:15
Sursă de alimentare Be quiet! SYSTEM POWER 11 650 W Black,1629.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-be-quiet-system-power-11-80-bronze-650-w-black.html,2026-06-12 22:02:15
Sursă de alimentare Be quiet! SYSTEM POWER 11 750 W Black,1889.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-be-quiet-system-power-11-80-bronze-750-w-black.html,2026-06-12 22:02:15
Sursă de alimentare Chieftec BFX-350BS 350 W Silver,1099.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-chieftec-bfx-350bs-80-bronze-350-w.html,2026-06-12 22:02:15
Sursă de alimentare Chieftec CPX-850FC 850 W Black,2899.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-chieftec-cpx-850fc-80-gold-850-w.html,2026-06-12 22:02:15
Sursă de alimentare Chieftec EON ZPU-500S 500 W Black,999.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-chieftec-eon-zpu-500s-80-gold-500-w-black.html,2026-06-12 22:02:15
Sursă de alimentare Chieftec EON ZPU-600S 600 W Black,1199.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-chieftec-eon-zpu-600s-80-gold-600-w-black.html,2026-06-12 22:02:15
Sursă de alimentare Chieftec EON ZPU-700S 700 W Black,1299.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-chieftec-eon-zpu-700s-80-gold-700-w-black.html,2026-06-12 22:02:15
Sursă de alimentare Chieftec POLARIS PPS-1250FC-A3 80+ Gold 1250 W Black,4699.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-chieftec-polaris-pps-1250fc-a3-80-gold-80-gold-1250-w.html,2026-06-12 22:02:15
Sursă de alimentare Chieftec PPS-1050FC-A3 1050 W Black,4199.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-chieftec-pps-1050fc-a3-80-gold-1050-w.html,2026-06-12 22:02:15
Sursă de alimentare Chieftec VITA BPX-750-S 750 W Black,1599.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-chieftec-vita-bpx-750-s-80-bronze-750-w-black.html,2026-06-12 22:02:15
Sursă de alimentare Chieftec VITA BPX-850-S 850 W Black,1799.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-chieftec-vita-bpx-850-s-80-bronze-850-w-black.html,2026-06-12 22:02:15
Sursă de alimentare Chieftec Vega 750 W Black,1999.00,MDL,darwin.md,https://darwin.md/sursa-de-alimentare-chieftec-vega-80-gold-750-w-black-ppg-750-s.html,2026-06-12 22:02:15
